SNO,Timestamp,Phase,Heater_Profile,Heater_Temparature,MQ136,MQ138_A,MQ138_B,BME688_D,BME688_C,TGS2602,SPEC,Alpha_PID,Temp,Hum,ActiveSensorsArray,VOC_Activated,Concentration,Distance
176,22-07-2025 15.07,Puff,HP324,440,200,301,299,507,566,198,547,904,25.2,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
177,22-07-2025 15.07,Puff,HP324,440,219,313,311,531,578,258,552,912,20.3,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
178,22-07-2025 15.07,Puff,HP324,440,209,362,360,563,569,325,563,909,28.76,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
179,22-07-2025 15.07,Puff,HP324,440,225,329,327,574,572,308,529,912,21.46,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
180,22-07-2025 15.07,Puff,HP324,440,230,258,257,533,589,276,561,912,22.55,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
181,22-07-2025 15.07,Puff,HP354,440,216,420,418,653,573,323,569,914,26.31,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
182,22-07-2025 15.07,Puff,HP354,440,207,319,317,686,578,297,554,910,21.14,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
183,22-07-2025 15.07,Puff,HP354,440,224,274,273,673,572,281,610,904,29.67,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
184,22-07-2025 15.07,Puff,HP354,440,228,288,287,646,568,257,569,914,26.05,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
185,22-07-2025 15.08,Puff,HP354,440,208,320,318,626,592,321,574,913,25.15,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
186,22-07-2025 15.08,Puff,HP354,440,218,344,342,634,567,340,575,906,21.83,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
187,22-07-2025 15.08,Puff,HP354,440,210,316,314,677,579,294,562,907,21.44,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
188,22-07-2025 15.08,Puff,HP354,440,218,333,331,613,588,303,568,906,23.75,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
189,22-07-2025 15.08,Puff,HP354,440,231,312,310,647,568,369,537,910,26.94,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
190,22-07-2025 15.08,Puff,HP413,440,228,240,239,649,584,328,588,909,22.51,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
191,22-07-2025 15.08,Puff,HP413,440,219,300,299,651,585,295,544,912,27.44,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
192,22-07-2025 15.08,Puff,HP413,440,214,264,263,544,555,285,545,909,27.47,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
193,22-07-2025 15.08,Puff,HP413,440,210,334,332,580,582,312,565,915,28.68,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
194,22-07-2025 15.08,Puff,HP413,440,216,375,373,661,580,314,576,905,24.78,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
195,22-07-2025 15.08,Puff,HP413,440,198,266,265,560,575,333,526,908,23.51,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
196,22-07-2025 15.08,Puff,HP413,440,214,369,367,671,558,344,606,913,26.24,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
197,22-07-2025 15.08,Puff,HP413,440,223,307,305,600,565,291,559,909,22.32,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
198,22-07-2025 15.08,Puff,HP413,440,237,345,343,640,588,280,551,907,20.85,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
199,22-07-2025 15.08,Puff,HP501,440,210,336,334,655,560,274,556,911,20.82,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
200,22-07-2025 15.08,Puff,HP501,440,260,322,320,660,578,240,555,910,22.51,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
201,22-07-2025 15.08,Puff,HP501,440,201,278,277,639,577,294,539,906,21.14,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
202,22-07-2025 15.08,Puff,HP501,440,225,295,294,665,554,292,593,905,21.66,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
203,22-07-2025 15.08,Puff,HP501,440,216,389,387,654,552,273,532,907,21.81,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
204,22-07-2025 15.08,Puff,HP501,440,231,321,319,666,576,325,579,911,22.24,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
205,22-07-2025 15.08,Puff,HP501,440,225,454,452,641,548,305,579,914,24.12,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
206,22-07-2025 15.08,Puff,HP501,440,210,304,302,627,574,319,528,906,26.9,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
207,22-07-2025 15.08,Puff,HP501,440,230,402,400,648,570,254,532,916,29.96,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
208,22-07-2025 15.08,Puff,HP503,440,198,317,315,711,561,254,538,908,27.9,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
209,22-07-2025 15.08,Puff,HP503,440,258,304,302,705,576,297,539,911,25.69,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
210,22-07-2025 15.08,Puff,HP503,440,230,331,329,690,565,288,559,911,28.33,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
211,22-07-2025 15.08,Puff,HP503,440,214,227,226,713,562,303,554,905,29.63,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
212,22-07-2025 15.08,Puff,HP503,440,226,329,327,758,572,328,553,905,21.75,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
213,22-07-2025 15.08,Puff,HP503,440,230,297,296,734,570,218,523,915,27.18,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
214,22-07-2025 15.08,Puff,HP503,440,242,275,274,720,574,270,538,911,27.32,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
215,22-07-2025 15.08,Puff,HP503,440,227,289,288,756,577,334,562,912,27.17,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
216,22-07-2025 15.08,Puff,HP503,440,199,306,304,733,573,323,605,915,22.44,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
217,22-07-2025 15.08,Puff,HP322,440,211,320,318,596,575,280,548,899,25.75,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
218,22-07-2025 15.08,Puff,HP322,440,175,307,305,584,572,229,538,910,24.64,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
219,22-07-2025 15.08,Puff,HP322,440,210,350,348,580,576,341,532,912,21.75,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
220,22-07-2025 15.08,Puff,HP322,440,245,346,344,599,588,278,540,906,29.42,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
221,22-07-2025 15.08,Puff,HP322,440,196,295,294,617,571,307,559,917,30,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
222,22-07-2025 15.08,Puff,HP322,440,223,353,351,608,585,297,562,914,23.01,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
223,22-07-2025 15.08,Puff,HP322,440,228,247,246,526,576,297,538,910,23.82,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
224,22-07-2025 15.08,Puff,HP322,440,223,409,407,563,570,295,559,906,28.77,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
225,22-07-2025 15.08,Puff,HP322,440,228,365,363,664,575,265,530,909,26.85,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
226,22-07-2025 15.08,Puff,HP324,440,204,405,403,518,580,296,571,907,20.25,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
227,22-07-2025 15.08,Puff,HP324,440,226,293,292,560,575,270,557,912,22.17,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
228,22-07-2025 15.08,Puff,HP324,440,223,407,405,547,558,298,582,907,29.51,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
229,22-07-2025 15.08,Puff,HP324,440,210,395,393,572,583,280,544,922,25.95,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
230,22-07-2025 15.08,Puff,HP324,440,217,442,440,584,606,310,556,907,29.53,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
231,22-07-2025 15.08,Puff,HP324,440,204,397,395,685,584,316,525,906,20.77,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
232,22-07-2025 15.08,Puff,HP324,440,198,327,325,614,573,258,549,909,24.94,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
233,22-07-2025 15.08,Puff,HP324,440,214,265,264,627,585,350,562,903,27.46,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
234,22-07-2025 15.09,Puff,HP324,440,230,302,300,572,579,318,577,905,26.07,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
235,22-07-2025 15.09,Puff,HP354,440,203,358,356,659,585,281,564,915,26.79,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
236,22-07-2025 15.09,Puff,HP354,440,237,367,365,659,577,257,569,916,25.16,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
237,22-07-2025 15.09,Puff,HP354,440,234,338,336,680,572,317,554,912,21.46,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
238,22-07-2025 15.09,Puff,HP354,440,226,264,263,683,578,259,555,907,22.87,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
239,22-07-2025 15.09,Puff,HP354,440,233,335,333,645,560,325,560,920,21.52,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
240,22-07-2025 15.09,Puff,HP354,440,208,374,372,662,559,346,550,917,29.55,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
241,22-07-2025 15.09,Puff,HP354,440,250,227,226,654,572,283,580,902,22.22,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
242,22-07-2025 15.09,Puff,HP354,440,241,332,330,600,567,312,564,908,26.36,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
243,22-07-2025 15.09,Puff,HP354,440,223,307,305,634,559,302,491,897,20.34,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
244,22-07-2025 15.09,Puff,HP413,440,255,403,401,536,595,271,568,904,27.98,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
245,22-07-2025 15.09,Puff,HP413,440,233,327,325,614,589,296,544,910,23.26,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
246,22-07-2025 15.09,Puff,HP413,440,239,324,322,621,583,289,565,919,20.55,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
247,22-07-2025 15.09,Puff,HP413,440,208,300,299,651,589,333,567,912,21.65,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
248,22-07-2025 15.09,Puff,HP413,440,242,355,353,653,579,285,536,903,20.48,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
249,22-07-2025 15.09,Puff,HP413,440,239,380,378,557,586,294,520,909,26.53,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
250,22-07-2025 15.09,Puff,HP413,440,214,286,285,591,556,296,571,910,26.2,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
251,22-07-2025 15.09,Puff,HP413,440,200,360,358,554,570,304,560,909,29.11,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
252,22-07-2025 15.09,Puff,HP413,440,213,369,367,608,561,305,515,908,24.77,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
253,22-07-2025 15.09,Puff,HP501,440,248,317,315,645,574,343,522,907,23.26,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
254,22-07-2025 15.09,Puff,HP501,440,227,291,290,549,570,304,546,913,29.12,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
255,22-07-2025 15.09,Puff,HP501,440,212,233,232,579,564,263,557,910,22.85,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
256,22-07-2025 15.09,Puff,HP501,440,234,328,326,606,575,240,550,911,23.62,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
257,22-07-2025 15.09,Puff,HP501,440,209,265,264,679,584,314,554,912,21.82,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
258,22-07-2025 15.09,Puff,HP501,440,215,260,259,644,586,336,592,910,26.55,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
259,22-07-2025 15.09,Puff,HP501,440,223,342,340,660,578,298,551,909,23.03,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
260,22-07-2025 15.09,Puff,HP501,440,211,278,277,547,588,289,504,905,22.38,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
261,22-07-2025 15.09,Puff,HP501,440,205,270,269,574,569,297,557,902,20.56,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
262,22-07-2025 15.09,Puff,HP503,440,219,383,381,720,584,302,527,912,21.02,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
263,22-07-2025 15.09,Puff,HP503,440,214,278,277,725,587,318,532,915,25.88,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
264,22-07-2025 15.09,Puff,HP503,440,202,368,366,698,575,270,529,907,24.48,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
265,22-07-2025 15.09,Puff,HP503,440,239,402,400,685,586,269,578,909,23.43,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
266,22-07-2025 15.09,Puff,HP503,440,215,335,333,708,580,313,526,910,28.42,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
267,22-07-2025 15.09,Puff,HP503,440,237,350,348,731,569,323,540,907,21.03,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
268,22-07-2025 15.09,Puff,HP503,440,203,232,231,683,571,298,578,911,24.16,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
269,22-07-2025 15.09,Puff,HP503,440,238,272,271,702,573,339,545,907,25.5,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
270,22-07-2025 15.09,Puff,HP503,440,209,342,340,701,571,311,559,919,20.73,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
271,22-07-2025 15.09,Puff,HP322,440,244,305,303,611,568,320,528,914,25.04,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
272,22-07-2025 15.09,Puff,HP322,440,224,375,373,654,579,334,547,914,23.81,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
273,22-07-2025 15.09,Puff,HP322,440,233,289,288,610,581,254,585,909,25.05,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
274,22-07-2025 15.09,Puff,HP322,440,217,406,404,623,566,308,512,909,27.98,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
275,22-07-2025 15.09,Puff,HP322,440,220,275,274,679,548,317,587,905,24.26,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
276,22-07-2025 15.09,Puff,HP322,440,250,353,351,621,576,316,552,907,26.14,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
277,22-07-2025 15.09,Puff,HP322,440,241,309,307,646,571,291,528,912,21.08,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
278,22-07-2025 15.09,Puff,HP322,440,214,356,354,607,572,323,552,916,27.56,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
279,22-07-2025 15.09,Puff,HP322,440,211,273,272,601,585,346,617,911,25.71,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
280,22-07-2025 15.09,Puff,HP324,440,202,324,322,586,578,237,515,910,22.57,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
281,22-07-2025 15.09,Puff,HP324,440,210,303,301,597,582,306,557,902,29.78,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
282,22-07-2025 15.09,Puff,HP324,440,192,380,378,580,569,349,559,914,20.44,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
283,22-07-2025 15.09,Puff,HP324,40,202,287,286,577,416,284,532,809,20.65,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
284,22-07-2025 15.10,Puff,HP324,50,205,310,308,587,423,319,517,814,27.69,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
285,22-07-2025 15.10,Puff,HP324,60,219,300,299,533,426,289,482,817,23.43,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
286,22-07-2025 15.10,Puff,HP324,70,217,290,289,620,426,360,546,814,23.75,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
287,22-07-2025 15.10,Puff,HP324,80,216,287,286,624,436,255,543,823,23.91,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
288,22-07-2025 15.10,Puff,HP324,90,207,304,302,629,421,329,517,831,23.72,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
289,22-07-2025 15.10,Puff,HP354,100,218,291,290,643,444,285,464,824,21.4,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
290,22-07-2025 15.10,Puff,HP354,110,199,394,392,588,437,311,524,827,21.73,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
291,22-07-2025 15.10,Puff,HP354,120,186,252,251,667,461,279,497,831,29.2,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
292,22-07-2025 15.10,Puff,HP354,130,188,298,297,701,454,330,525,828,26.95,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
293,22-07-2025 15.10,Puff,HP354,140,193,283,282,662,446,333,558,832,23,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
294,22-07-2025 15.10,Puff,HP354,150,209,395,393,657,479,263,525,830,26.13,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
295,22-07-2025 15.10,Puff,HP354,160,217,320,318,605,457,241,549,840,26.46,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
296,22-07-2025 15.10,Puff,HP354,170,202,359,357,643,465,289,579,830,29.93,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
297,22-07-2025 15.10,Puff,HP354,180,199,377,375,651,459,317,542,847,29.55,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
298,22-07-2025 15.10,Puff,HP413,190,184,250,249,605,483,292,580,841,29.95,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
299,22-07-2025 15.10,Puff,HP413,200,220,357,355,618,481,312,542,852,29.46,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
300,22-07-2025 15.10,Puff,HP413,210,234,301,299,650,482,331,550,858,29.25,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
301,22-07-2025 15.10,Puff,HP413,220,218,381,379,647,472,286,538,865,26.82,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
302,22-07-2025 15.10,Puff,HP413,230,250,333,331,688,492,245,562,862,20.36,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
303,22-07-2025 15.10,Puff,HP413,240,238,401,399,606,513,267,538,863,23.88,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
304,22-07-2025 15.10,Puff,HP413,250,222,310,308,602,508,312,545,875,27.8,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
305,22-07-2025 15.10,Puff,HP413,260,216,403,401,591,508,335,532,860,29.05,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
306,22-07-2025 15.10,Puff,HP413,270,227,384,382,616,510,303,509,867,28.8,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
307,22-07-2025 15.10,Puff,HP501,270,190,348,346,550,500,317,522,865,21.28,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
308,22-07-2025 15.10,Puff,HP501,280,234,384,382,577,499,285,585,871,28.59,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
309,22-07-2025 15.10,Puff,HP501,290,218,354,352,692,504,244,541,868,25.2,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
310,22-07-2025 15.10,Puff,HP501,300,192,300,299,607,520,271,569,875,23.04,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
311,22-07-2025 15.10,Puff,HP501,310,243,370,368,593,533,318,573,879,24.03,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
312,22-07-2025 15.10,Puff,HP501,320,199,297,296,607,522,295,576,881,26.51,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
313,22-07-2025 15.10,Puff,HP501,330,226,263,262,603,520,234,587,894,22.92,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
314,22-07-2025 15.10,Puff,HP501,340,203,269,268,559,523,327,569,885,21.29,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
315,22-07-2025 15.10,Puff,HP501,350,216,355,353,548,533,284,601,887,28.45,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
316,22-07-2025 15.10,Puff,HP503,360,217,349,347,687,539,317,555,883,26.22,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
317,22-07-2025 15.10,Puff,HP503,370,212,367,365,697,549,301,493,898,29.96,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
318,22-07-2025 15.10,Puff,HP503,380,228,241,240,667,554,308,537,898,20.12,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
319,22-07-2025 15.10,Puff,HP503,390,220,298,297,720,575,259,569,900,23.45,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
320,22-07-2025 15.10,Puff,HP503,400,214,324,322,725,558,309,539,894,27.96,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
321,22-07-2025 15.10,Puff,HP503,410,248,309,307,676,572,323,587,903,26.11,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
322,22-07-2025 15.10,Puff,HP503,420,221,356,354,655,579,354,563,902,24.67,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
323,22-07-2025 15.10,Puff,HP503,430,220,342,340,712,574,309,602,905,25.3,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
324,22-07-2025 15.10,Puff,HP503,440,225,283,282,696,569,275,533,921,27.13,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
325,22-07-2025 15.10,Puff,HP322,440,192,249,248,643,580,313,540,913,27.77,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
326,22-07-2025 15.10,Puff,HP322,440,232,298,297,642,574,270,541,917,25.15,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
327,22-07-2025 15.10,Puff,HP322,440,223,196,195,680,569,313,561,905,23.19,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
328,22-07-2025 15.10,Puff,HP322,440,222,338,336,591,581,320,563,906,20.91,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
329,22-07-2025 15.10,Puff,HP322,440,213,364,362,641,567,341,537,911,22.51,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
330,22-07-2025 15.10,Puff,HP322,440,206,334,332,694,573,308,496,905,26.54,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
331,22-07-2025 15.10,Puff,HP322,440,247,421,419,537,550,268,503,907,29.84,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
332,22-07-2025 15.10,Puff,HP322,440,252,287,286,611,563,270,566,912,26.91,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
333,22-07-2025 15.10,Puff,HP322,440,218,250,249,543,570,303,558,907,23.96,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
334,22-07-2025 15.11,Puff,HP324,440,220,414,412,607,594,316,547,909,22.78,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
335,22-07-2025 15.11,Puff,HP324,440,160,392,390,561,572,401,578,904,21.26,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
336,22-07-2025 15.11,Puff,HP324,440,222,285,284,567,567,327,546,913,25.69,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
337,22-07-2025 15.11,Puff,HP324,440,217,298,297,649,568,253,557,906,23.92,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
338,22-07-2025 15.11,Puff,HP324,440,213,324,322,649,578,297,551,904,21.57,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
339,22-07-2025 15.11,Puff,HP324,440,235,250,249,554,586,274,528,904,26.32,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
340,22-07-2025 15.11,Puff,HP324,440,210,265,264,593,568,289,504,907,28.28,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
341,22-07-2025 15.11,Puff,HP324,440,203,236,235,609,587,293,520,914,28.05,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
342,22-07-2025 15.11,Puff,HP324,440,214,327,325,610,575,260,517,906,28.97,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
343,22-07-2025 15.11,Puff,HP354,440,220,307,305,573,571,288,533,908,26.88,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
344,22-07-2025 15.11,Puff,HP354,440,232,374,372,648,575,305,521,911,27.95,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
345,22-07-2025 15.11,Puff,HP354,440,221,259,258,669,564,321,528,912,20.6,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
346,22-07-2025 15.11,Puff,HP354,440,214,271,270,637,569,258,503,910,21.37,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
347,22-07-2025 15.11,Puff,HP354,440,233,238,237,679,565,286,535,905,26.35,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
348,22-07-2025 15.11,Puff,HP354,440,214,276,275,711,565,307,578,915,25.2,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
349,22-07-2025 15.11,Puff,HP354,440,216,371,369,679,584,257,574,914,26.76,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
350,22-07-2025 15.11,Puff,HP354,440,226,312,310,667,580,333,537,914,20.33,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
351,22-07-2025 15.11,Puff,HP354,440,187,252,251,711,576,346,578,913,28.03,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
352,22-07-2025 15.11,Puff,HP413,440,208,335,333,541,569,291,559,915,28.78,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
353,22-07-2025 15.11,Puff,HP413,440,201,191,190,617,569,297,577,905,20.99,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
354,22-07-2025 15.11,Puff,HP413,440,248,264,263,588,568,327,551,904,26.87,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
355,22-07-2025 15.11,Puff,HP413,440,218,372,370,571,576,381,579,920,20.72,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
