SNO,Timestamp,Phase,MQ136_A,MQ136_B,MQ136_C,MQ138_A,MQ138_B,MQ138_C,BME688_HP501,BME688_HP503,BME688_HP322,TGS2602_A,TGS2602_B,Temp,Hum,ActiveSensorsArray,VOC_Activated,Concentration,Distance
189,7/15/25 10:38,Puff,94,94,74,74,74,74,54,191.2,87,29373,29373,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
190,7/15/25 10:38,Puff,75,75,80,80,80,80,91,182.9,92,29375,29375,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
191,7/15/25 10:38,Puff,85,85,80,80,80,80,59,178.6,65,29367,29367,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
192,7/15/25 10:38,Puff,82,82,80,80,80,80,59,175.3,97,29366,29366,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
193,7/15/25 10:38,Puff,83,83,80,80,80,80,70,173,84,29364,29364,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
194,7/15/25 10:38,Puff,87,87,80,80,80,80,72,170.8,86,29367,29367,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
195,7/15/25 10:38,Puff,81,81,77,77,77,77,43,169.8,74,29367,29367,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
196,7/15/25 10:38,Puff,86,86,81,81,81,81,68,168.3,86,29367,29367,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
197,7/15/25 10:38,Puff,85,85,81,81,81,81,56,165.6,46,29367,29367,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
198,7/15/25 10:38,Puff,90,90,80,80,80,80,64,131,40,29362,29362,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
199,7/15/25 10:38,Puff,83,83,80,80,80,80,80,128.1,55,29366,29366,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
200,7/15/25 10:38,Puff,85,85,78,78,78,78,74,124.5,67,29366,29366,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
201,7/15/25 10:38,Puff,77,77,74,74,74,74,40,124.5,70,29368,29368,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
202,7/15/25 10:38,Puff,85,85,80,80,80,80,49,121.5,62,29368,29368,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
203,7/15/25 10:38,Puff,85,85,80,80,80,80,71,119.3,88,29371,29371,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
204,7/15/25 10:38,Puff,88,88,79,79,79,79,84,118.2,86,29367,29367,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
205,7/15/25 10:38,Puff,85,85,78,78,78,78,52,116.9,90,29372,29372,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
206,7/15/25 10:38,Puff,82,82,80,80,80,80,97,101.1,47,29371,29371,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
207,7/15/25 10:38,Puff,55,55,66,66,66,66,47,100.3,41,29370,29370,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
208,7/15/25 10:38,Puff,85,85,80,80,80,80,85,98.2,45,29367,29367,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
209,7/15/25 10:38,Puff,85,85,80,80,80,80,63,96.6,43,29366,29366,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
210,7/15/25 10:38,Puff,83,83,78,78,78,78,47,95.8,87,29366,29366,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
211,7/15/25 10:38,Puff,85,85,80,80,80,80,44,94.7,65,29364,29364,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
212,7/15/25 10:38,Puff,84,84,80,80,80,80,77,94.1,94,29365,29365,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
213,7/15/25 10:38,Puff,64,64,50,50,50,50,43,94.7,47,29368,29368,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
214,7/15/25 10:38,Puff,83,83,80,80,80,80,83,73.7,97,29366,29366,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
215,7/15/25 10:38,Puff,81,81,79,79,79,79,81,72.4,52,29364,29364,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
216,7/15/25 10:38,Puff,85,85,81,81,81,81,59,70.5,80,29364,29364,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
217,7/15/25 10:38,Puff,85,85,81,81,81,81,60,69.5,99,29364,29364,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
218,7/15/25 10:38,Puff,85,85,80,80,80,80,42,68.7,49,29364,29364,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
219,7/15/25 10:39,Puff,48,48,48,48,48,48,89,68.4,88,29368,29368,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
220,7/15/25 10:39,Puff,80,80,80,80,80,80,83,67.8,57,29368,29368,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
221,7/15/25 10:39,Puff,112,112,75,75,75,75,67,66.9,55,29365,29365,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
222,7/15/25 10:39,Puff,86,86,80,80,80,80,57,66.4,98,29363,29363,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
223,7/15/25 10:39,Puff,85,85,80,80,80,80,54,57.9,63,29364,29364,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
224,7/15/25 10:39,Puff,85,85,80,80,80,80,72,57.1,42,29365,29365,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
225,7/15/25 10:39,Puff,63,63,53,53,53,53,49,56.4,73,29367,29367,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
226,7/15/25 10:39,Puff,87,87,81,81,81,81,59,55.7,67,29367,29367,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
227,7/15/25 10:39,Puff,90,90,80,80,80,80,46,55.1,70,29371,29371,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
228,7/15/25 10:39,Puff,93,93,84,84,84,84,44,54.8,84,29368,29368,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
229,7/15/25 10:39,Puff,101,101,80,80,80,80,67,54.1,96,29368,29368,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
230,7/15/25 10:39,Puff,84,84,80,80,80,80,100,53.8,69,29370,29370,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
231,7/15/25 10:39,Puff,87,87,77,77,77,77,73,53.5,67,29368,29368,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
232,7/15/25 10:39,Puff,79,79,73,73,73,73,62,45.3,47,29363,29363,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
233,7/15/25 10:39,Puff,88,88,80,80,80,80,66,43.2,58,29363,29363,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
234,7/15/25 10:39,Puff,90,90,80,80,80,80,62,42,82,29365,29365,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
235,7/15/25 10:39,Puff,76,76,81,81,81,81,62,41.5,57,29370,29370,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
236,7/15/25 10:39,Puff,94,94,78,78,78,78,86,41,63,29368,29368,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
237,7/15/25 10:39,Puff,89,89,80,80,80,80,73,40.5,59,29371,29371,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
238,7/15/25 10:39,Puff,83,83,80,80,80,80,66,40.1,66,29368,29368,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
239,7/15/25 10:39,Puff,83,83,79,79,79,79,66,40,88,29364,29364,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
240,7/15/25 10:39,Puff,87,87,81,81,81,81,83,35.1,51,29363,29363,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
241,7/15/25 10:39,Puff,82,82,81,81,81,81,88,34.5,92,29365,29365,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
242,7/15/25 10:39,Puff,80,80,78,78,78,78,100,34,100,29366,29366,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
243,7/15/25 10:39,Puff,82,82,74,74,74,74,66,33.7,73,29362,29362,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
244,7/15/25 10:39,Puff,86,86,80,80,80,80,94,33.3,57,29364,29364,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
245,7/15/25 10:39,Puff,79,79,78,78,78,78,59,33,77,29366,29366,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
246,7/15/25 10:39,Puff,80,80,78,78,78,78,40,32.8,85,29362,29362,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
247,7/15/25 10:39,Puff,82,82,80,80,80,80,46,32.5,77,29365,29365,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
248,7/15/25 10:40,Puff,83,83,79,79,79,79,80,27.9,44,29358,29358,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
249,7/15/25 10:40,Puff,84,84,80,80,80,80,89,26.7,56,29348,29348,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
250,7/15/25 10:40,Puff,87,87,80,80,80,80,93,26,77,29347,29347,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
251,7/15/25 10:40,Puff,82,82,80,80,80,80,51,25.6,72,29350,29350,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
252,7/15/25 10:40,Puff,96,96,80,80,80,80,52,25.3,50,29352,29352,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
253,7/15/25 10:40,Puff,86,86,80,80,80,80,77,25,40,29347,29347,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
254,7/15/25 10:40,Puff,85,85,80,80,80,80,97,24.7,92,29346,29346,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
255,7/15/25 10:40,Puff,59,59,51,51,51,51,90,24.4,40,29348,29348,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
256,7/15/25 10:40,Puff,86,86,80,80,80,80,69,21.3,76,29351,29351,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
257,7/15/25 10:40,Puff,85,85,78,78,78,78,61,21,44,29350,29350,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
258,7/15/25 10:40,Puff,82,82,80,80,80,80,44,20.7,43,29351,29351,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
259,7/15/25 10:40,Puff,83,83,77,77,77,77,53,20.3,84,29350,29350,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
260,7/15/25 10:40,Puff,91,91,80,80,80,80,58,20.1,57,29351,29351,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
261,7/15/25 10:40,Puff,80,80,79,79,79,79,64,19.9,80,29352,29352,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
262,7/15/25 10:40,Puff,82,82,77,77,77,77,100,19.7,94,29354,29354,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
263,7/15/25 10:40,Puff,59,59,54,54,54,54,94,16.8,52,29350,29350,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
264,7/15/25 10:40,Puff,91,91,80,80,80,80,70,16.4,91,29351,29351,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
265,7/15/25 10:40,Puff,86,86,79,79,79,79,68,16,93,29354,29354,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
266,7/15/25 10:40,Puff,85,85,80,80,80,80,88,15.8,76,29351,29351,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
267,7/15/25 10:40,Puff,80,80,80,80,80,80,50,15.5,69,29350,29350,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
268,7/15/25 10:40,Puff,75,75,80,80,80,80,80,15.4,96,29350,29350,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
269,7/15/25 10:40,Puff,81,81,77,77,77,77,72,15.1,87,29356,29356,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
270,7/15/25 10:40,Puff,85,85,80,80,80,80,84,15,97,29356,29356,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
271,7/15/25 10:40,Puff,85,85,78,78,78,78,98,14.8,66,29354,29354,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
272,7/15/25 10:40,Puff,90,90,80,80,80,80,59,13.4,87,29352,29352,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
273,7/15/25 10:40,Puff,86,86,80,80,80,80,82,13.2,87,29356,29356,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
274,7/15/25 10:40,Puff,85,85,80,80,80,80,71,12.9,67,29352,29352,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
275,7/15/25 10:40,Puff,64,64,50,50,50,50,78,12.7,46,29350,29350,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
276,7/15/25 10:41,Puff,86,86,80,80,80,80,66,12.7,58,29349,29349,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
277,7/15/25 10:41,Puff,86,86,80,80,80,80,89,12.5,41,29356,29356,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
278,7/15/25 10:41,Puff,84,84,80,80,80,80,87,12.4,61,29355,29355,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
279,7/15/25 10:41,Puff,82,82,77,77,77,77,86,12.3,96,29356,29356,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
280,7/15/25 10:41,Puff,84,84,80,80,80,80,52,10.4,51,29357,29357,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
281,7/15/25 10:41,Puff,82,82,77,77,77,77,89,10.1,96,29357,29357,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
282,7/15/25 10:41,Puff,86,86,80,80,80,80,70,10,92,29356,29356,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
283,7/15/25 10:41,Puff,83,83,79,79,79,79,99,9.9,78,29354,29354,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
284,7/15/25 10:41,Puff,53,53,77,77,77,77,86,9.7,57,29354,29354,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
285,7/15/25 10:41,Puff,83,83,78,78,78,78,48,9.7,60,29356,29356,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
286,7/15/25 10:41,Puff,99,99,80,80,80,80,90,9.6,41,29356,29356,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
287,7/15/25 10:41,Puff,57,57,55,55,55,55,71,9.6,61,29358,29358,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
288,7/15/25 10:41,Puff,86,86,79,79,79,79,58,8.7,44,29358,29358,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
289,7/15/25 10:41,Puff,86,86,80,80,80,80,90,8.6,81,29356,29356,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
290,7/15/25 10:41,Puff,87,87,82,82,82,82,81,8.6,93,29358,29358,24,36,"[1,2,3,4,5,6,7]",Cresol,2,12
291,7/15/25 10:41,Puff,0,0,0,0,0,0,50,0,72,0,0,0,0,"[1,2,3,4,5,6,7]",Cresol,0,0
292,7/15/25 11:51,Puff,81,81,74,74,74,74,90,103.4,57,30135,30135,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
293,7/15/25 11:51,Puff,64,64,42,42,42,42,44,119.3,56,30169,30169,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
294,7/15/25 11:51,Puff,80,80,75,75,75,75,57,137,46,30188,30188,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
295,7/15/25 11:51,Puff,77,77,72,72,72,72,51,154,56,30203,30203,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
296,7/15/25 11:51,Puff,80,80,76,76,76,76,44,169.9,68,30208,30208,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
297,7/15/25 11:51,Puff,80,80,75,75,75,75,50,161.1,82,30213,30213,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
298,7/15/25 11:51,Puff,80,80,75,75,75,75,54,174.8,63,30222,30222,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
299,7/15/25 11:51,Puff,65,65,70,70,70,70,42,186,99,30224,30224,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
300,7/15/25 11:51,Puff,85,85,83,83,83,83,56,201,91,30222,30222,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
301,7/15/25 11:51,Puff,74,74,75,75,75,75,96,212.1,84,30211,30211,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
302,7/15/25 11:51,Puff,82,82,77,77,77,77,89,222.6,96,30201,30201,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
303,7/15/25 11:51,Puff,80,80,85,85,85,85,49,234.2,96,30199,30199,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
304,7/15/25 11:51,Puff,81,81,75,75,75,75,42,245.5,40,30205,30205,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
305,7/15/25 11:51,Puff,48,48,46,46,46,46,87,256,81,30214,30214,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
306,7/15/25 11:51,Puff,80,80,75,75,75,75,51,219.9,90,30223,30223,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
307,7/15/25 11:51,Puff,80,80,74,74,74,74,71,221.6,45,30237,30237,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
308,7/15/25 11:51,Puff,80,80,76,76,76,76,41,230.3,86,30245,30245,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
309,7/15/25 11:51,Puff,82,82,75,75,75,75,49,236.3,60,30254,30254,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
310,7/15/25 11:51,Puff,82,82,77,77,77,77,49,241.9,50,30262,30262,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
311,7/15/25 11:51,Puff,80,80,67,67,67,67,45,248.9,64,30270,30270,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
312,7/15/25 11:51,Puff,80,80,75,75,75,75,69,255.4,44,30276,30276,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
313,7/15/25 11:51,Puff,81,81,75,75,75,75,70,261.5,91,30285,30285,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
314,7/15/25 11:51,Puff,80,80,76,76,76,76,95,265.8,67,30293,30293,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
315,7/15/25 11:51,Puff,80,80,75,75,75,75,95,230.1,79,30301,30301,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
316,7/15/25 11:51,Puff,95,95,76,76,76,76,88,232.6,42,30309,30309,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
317,7/15/25 11:51,Puff,48,48,48,48,48,48,40,243.1,55,30317,30317,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
318,7/15/25 11:51,Puff,83,83,75,75,75,75,44,245.7,77,30315,30315,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
319,7/15/25 11:52,Puff,80,80,75,75,75,75,85,246.2,72,30324,30324,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
320,7/15/25 11:52,Puff,82,82,75,75,75,75,62,247.6,47,30333,30333,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
321,7/15/25 11:52,Puff,82,82,80,80,80,80,90,248.9,74,30336,30336,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
322,7/15/25 11:52,Puff,79,79,77,77,77,77,53,195,84,30340,30340,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
323,7/15/25 11:52,Puff,51,51,48,48,48,48,87,193.2,71,30338,30338,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
324,7/15/25 11:52,Puff,80,80,77,77,77,77,43,185.4,67,30340,30340,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
325,7/15/25 11:52,Puff,81,81,76,76,76,76,48,182.9,64,30349,30349,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
326,7/15/25 11:52,Puff,82,82,73,73,73,73,76,180.5,52,30351,30351,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
327,7/15/25 11:52,Puff,93,93,77,77,77,77,96,180,63,30355,30355,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
328,7/15/25 11:52,Puff,82,82,75,75,75,75,50,177.5,81,30359,30359,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
329,7/15/25 11:52,Puff,80,80,69,69,69,69,55,176.2,43,30362,30362,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
330,7/15/25 11:52,Puff,80,80,75,75,75,75,50,175.2,49,30363,30363,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
331,7/15/25 11:52,Puff,73,73,76,76,76,76,97,150.1,61,30365,30365,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
332,7/15/25 11:52,Puff,80,80,78,78,78,78,43,147.7,97,30371,30371,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
333,7/15/25 11:52,Puff,81,81,78,78,78,78,66,144.8,48,30375,30375,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
334,7/15/25 11:52,Puff,81,81,77,77,77,77,85,142.9,59,30375,30375,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
335,7/15/25 11:52,Puff,50,50,48,48,48,48,64,146,73,30379,30379,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
336,7/15/25 11:52,Puff,80,80,77,77,77,77,48,142.5,58,30384,30384,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
337,7/15/25 11:52,Puff,82,82,78,78,78,78,74,140.1,45,30386,30386,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
338,7/15/25 11:52,Puff,80,80,77,77,77,77,68,110.8,64,30387,30387,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
339,7/15/25 11:52,Puff,83,83,76,76,76,76,52,108.9,84,30390,30390,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
340,7/15/25 11:52,Puff,67,67,75,75,75,75,69,106.2,40,30391,30391,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
341,7/15/25 11:52,Puff,64,64,67,67,67,67,99,104.2,93,30396,30396,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
342,7/15/25 11:52,Puff,81,81,75,75,75,75,75,102.7,76,30400,30400,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
343,7/15/25 11:52,Puff,81,81,78,78,78,78,54,101.4,83,30402,30402,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
344,7/15/25 11:52,Puff,80,80,75,75,75,75,50,101,47,30404,30404,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
345,7/15/25 11:52,Puff,80,80,75,75,75,75,70,99.5,98,30407,30407,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
346,7/15/25 11:52,Puff,80,80,79,79,79,79,71,99.2,47,30409,30409,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
347,7/15/25 11:52,Puff,48,48,34,34,34,34,85,84.5,75,30411,30411,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
348,7/15/25 11:52,Puff,82,82,75,75,75,75,100,82.8,79,30414,30414,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
349,7/15/25 11:52,Puff,80,80,77,77,77,77,77,81.3,51,30416,30416,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
350,7/15/25 11:53,Puff,83,83,78,78,78,78,42,80.3,65,30417,30417,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
351,7/15/25 11:53,Puff,80,80,75,75,75,75,81,79.7,67,30417,30417,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
352,7/15/25 11:53,Puff,83,83,77,77,77,77,81,79,93,30421,30421,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
353,7/15/25 11:53,Puff,54,54,48,48,48,48,76,79.3,42,30424,30424,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
354,7/15/25 11:53,Puff,80,80,77,77,77,77,57,78.1,63,30424,30424,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
355,7/15/25 11:53,Puff,83,83,79,79,79,79,61,62.9,89,30425,30425,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
356,7/15/25 11:53,Puff,81,81,79,79,79,79,82,61.7,52,30425,30425,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
357,7/15/25 11:53,Puff,83,83,77,77,77,77,47,60.7,78,30425,30425,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
358,7/15/25 11:53,Puff,82,82,88,88,88,88,76,59.7,53,30430,30430,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
359,7/15/25 11:53,Puff,79,79,73,73,73,73,76,59.3,67,30433,30433,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
360,7/15/25 11:53,Puff,80,80,78,78,78,78,48,58.2,56,30440,30440,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
361,7/15/25 11:53,Puff,82,82,78,78,78,78,51,57.9,84,30442,30442,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
362,7/15/25 11:53,Puff,82,82,77,77,77,77,70,57.6,70,30442,30442,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
363,7/15/25 11:53,Puff,81,81,78,78,78,78,67,57.1,53,30443,30443,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
364,7/15/25 11:53,Puff,83,83,78,78,78,78,54,49.9,79,30443,30443,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
365,7/15/25 11:53,Puff,61,61,48,48,48,48,63,49.4,60,30446,30446,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
366,7/15/25 11:53,Puff,80,80,79,79,79,79,94,48.8,42,30449,30449,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
367,7/15/25 11:53,Puff,83,83,79,79,79,79,65,48,42,30450,30450,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
368,7/15/25 11:53,Puff,83,83,78,78,78,78,73,47.9,40,30450,30450,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
369,7/15/25 11:53,Puff,80,80,70,70,70,70,55,46.5,54,30454,30454,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
370,7/15/25 11:53,Puff,81,81,77,77,77,77,46,46.4,90,30453,30453,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
371,7/15/25 11:53,Puff,80,80,71,71,71,71,50,46,93,30453,30453,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
372,7/15/25 11:53,Puff,82,82,75,75,75,75,50,38.3,91,30452,30452,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
373,7/15/25 11:53,Puff,81,81,79,79,79,79,68,38,71,30455,30455,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
374,7/15/25 11:53,Puff,82,82,77,77,77,77,90,37.3,53,30454,30454,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
375,7/15/25 11:53,Puff,83,83,77,77,77,77,63,36.9,66,30456,30456,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
376,7/15/25 11:53,Puff,85,85,90,90,90,90,66,36.4,44,30456,30456,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
377,7/15/25 11:53,Puff,82,82,75,75,75,75,59,36,53,30456,30456,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
378,7/15/25 11:53,Puff,83,83,78,78,78,78,77,35.7,44,30457,30457,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
379,7/15/25 11:53,Puff,80,80,82,82,82,82,71,35.6,94,30462,30462,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
380,7/15/25 11:53,Puff,81,81,77,77,77,77,78,35.4,81,30462,30462,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
381,7/15/25 11:53,Puff,82,82,75,75,75,75,45,31.3,51,30464,30464,24,36,"[1,2,3,4,5,6,7]",Cresol,2,8
